Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,2,0,0,1,1,0
1,9,0,200,3,1,0
1,10,0,100,5,1,0
1,11,0,0,0,1,0
1,12,0,-100,0,1,0
1,13,0,-200,2,1,0
1,18,0,-100,4,1,0
1,19,0,-200,0,1,0
1,20,0,-300,6,1,0
1,21,0,-400,6,1,0
1,22,0,-500,5,1,0
1,23,0,-600,7,1,0
1,30,0,-550,6,1,0
1,31,0,-650,6,1,0
1,32,0,-650,6,1,0
1,33,0,-750,1,1,0
1,34,0,-850,4,1,0
1,35,0,-950,3,1,0
1,36,0,-1050,0,1,0
1,37,0,-1150,1,1,0
1,38,0,-1250,3,1,0
1,39,0,-1350,1,1,0
1,45,0,-1200,5,1,0
1,46,0,-1300,0,1,0
1,47,0,-1400,1,1,0
1,48,0,-1500,7,1,0
1,49,0,-1600,2,1,0
1,50,0,-1700,0,1,0
1,51,0,-1800,6,1,0
1,52,0,-1900,3,1,0
1,53,0,-2000,4,1,0
1,54,0,-2100,3,1,0
1,55,0,-2200,5,1,0
1,56,0,-2300,3,1,0
1,57,0,-2300,1,1,0
1,64,0,-2150,1,1,0
1,65,0,-2250,5,1,0
1,66,0,-2350,2,1,0
1,67,0,-2450,3,1,0
1,68,0,-2550,6,1,0
1,69,0,-2650,5,1,0
1,70,0,-2750,0,1,0
1,71,0,-3750,7,1,0
1,72,0,-3850,2,1,0
1,73,0,-3950,5,1,0
1,74,0,-4050,2,1,0
1,75,0,-4150,4,1,0
1,76,0,-4250,3,1,0
1,77,0,-4350,0,1,0
1,78,0,-4350,2,1,0
1,79,0,-5350,4,1,0
1,80,0,-5350,2,1,0
1,81,0,-6350,6,1,0
1,82,0,-7350,5,1,0
1,83,0,-7350,2,1,0
1,84,0,-8350,7,1,0
1,85,0,-8450,0,1,0
1,86,0,-8550,0,1,0
1,87,0,-9550,7,1,0
1,88,0,-9650,1,1,0
1,89,0,-10650,6,1,0
1,90,0,-11650,7,1,0
1,91,0,-11750,3,1,0
1,92,0,-11850,0,1,0
1,93,0,-11950,1,1,0
1,94,0,-12050,1,1,0
1,95,0,-13050,7,1,0
1,96,0,-14050,4,1,0
2,1,0,-950,2,1,0
2,2,0,-950,0,1,0
2,3,0,-1050,6,1,0
2,4,0,-1150,6,1,0
2,5,0,-1250,6,1,0
2,6,0,-1350,6,1,0
2,7,0,-1450,3,1,0
2,8,0,-1450,0,1,0
2,9,0,-1550,4,1,0
2,10,0,-1650,6,1,0
2,11,0,-1750,4,1,0
2,21,0,-1550,6,1,0
2,22,0,-1650,7,1,0
2,27,0,-1550,1,1,0
2,28,0,-1650,3,1,0
2,29,0,-1750,7,1,0
2,30,0,-1850,6,1,0
2,31,0,-1950,0,1,0
2,32,0,-2050,6,1,0
2,33,0,-2150,7,1,0
2,34,0,-2250,0,1,0
2,35,0,-2350,4,1,0
2,36,0,-2450,7,1,0
2,37,0,-2550,6,1,0
2,38,0,-2650,1,1,0
2,39,0,-2750,5,1,0
2,40,0,-2850,5,1,0
2,41,0,-2950,5,1,0
2,42,0,-3050,2,1,0
2,43,0,-3150,0,1,0
2,44,0,-3250,5,1,0
2,45,0,-3350,2,1,0
2,46,0,-3450,6,1,0
2,47,0,-3550,0,1,0
2,48,0,-3650,2,1,0
2,49,0,-3750,2,1,0
2,50,0,-3850,0,1,0
2,66,0,-3350,2,1,0
2,67,0,-3450,4,1,0
2,68,0,-4450,6,1,0
2,69,0,-4550,3,1,0
2,70,0,-4650,0,1,0
2,71,0,-5650,7,1,0
2,72,0,-5650,3,1,0
2,73,0,-6650,7,1,0
2,74,0,-6750,4,1,0
2,75,0,-7750,6,1,0
2,76,0,-7750,2,1,0
2,77,0,-8750,6,1,0
2,78,0,-8850,4,1,0
2,79,0,-9850,7,1,0
2,80,0,-9850,2,1,0
2,81,0,-9950,3,1,0
2,82,0,-10950,6,1,0
2,83,0,-11050,3,1,0
2,94,0,-11700,5,1,0
2,95,0,-11800,0,1,0
2,96,0,-12800,6,1,0
2,97,0,-13800,3,1,0
2,98,0,-13900,0,1,0
3,1,0,0,2,1,0
3,2,0,0,2,1,0
3,3,0,-100,7,1,0
3,4,0,-200,5,1,0
3,5,0,-300,1,1,0
3,6,0,-300,2,1,0
3,7,0,-400,7,1,0
3,8,0,-400,2,1,0
3,9,0,-500,0,1,0
3,10,0,-600,0,1,0
3,11,0,-700,6,1,0
3,12,0,-800,7,1,0
3,13,0,-900,3,1,0
3,14,0,-1000,1,1,0
3,16,0,-1050,6,1,0
3,17,0,-1150,1,1,0
3,18,0,-1250,5,1,0
3,19,0,-1350,0,1,0
3,20,0,-1450,7,1,0
3,21,0,-1450,1,1,0
3,22,0,-1550,2,1,0
3,23,0,-1650,6,1,0
3,24,0,-1750,2,1,0
3,25,0,-1750,1,1,0
3,26,0,-1750,1,1,0
3,27,0,-1850,0,1,0
3,28,0,-1950,3,1,0
3,29,0,-2050,4,1,0
3,30,0,-2150,4,1,0
3,31,0,-2250,7,1,0
3,32,0,-2250,3,1,0
3,33,0,-2350,1,1,0
3,34,0,-2450,2,1,0
3,35,0,-2450,4,1,0
3,38,0,-2450,1,1,0
3,39,0,-2550,3,1,0
3,40,0,-2650,0,1,0
3,41,0,-2750,2,1,0
3,42,0,-2750,3,1,0
3,43,0,-2850,2,1,0
3,44,0,-2850,3,1,0
3,45,0,-2950,6,1,0
3,46,0,-3950,7,1,0
3,47,0,-4050,1,1,0
3,48,0,-4150,6,1,0
3,49,0,-4150,3,1,0
3,50,0,-4250,0,1,0
3,51,0,-4350,6,1,0
3,58,0,-4150,2,1,0
3,59,0,-5150,6,1,0
3,60,0,-5250,1,1,0
3,61,0,-6250,7,1,0
3,62,0,-7250,6,1,0
3,63,0,-7350,1,1,0
3,64,0,-7450,5,1,0
3,65,0,-7550,5,1,0
3,66,0,-7650,2,1,0
3,67,0,-7750,3,1,0
3,68,0,-8750,7,1,0
3,69,0,-8850,1,1,0
3,70,0,-8950,5,1,0
3,71,0,-9050,2,1,0
3,72,0,-10050,7,1,0
3,73,0,-10150,4,1,0
3,74,0,-11150,5,1,0
3,75,0,-11250,3,1,0
3,76,0,-11250,0,1,0
3,77,0,-11350,1,1,0
3,78,0,-12350,7,1,0
3,86,0,-13150,7,1,0
3,87,0,-14150,5,1,0
3,90,0,-14050,1,1,0
3,91,0,-15050,5,1,0
3,93,0,-15100,2,1,0
3,94,0,-16100,4,1,0
3,100,0,-16100,2,1,0
4,1,0,-100,2,1,0
4,2,0,-100,6,1,0
4,3,0,-200,0,1,0
4,4,0,-300,2,1,0
4,5,0,-400,5,1,0
4,8,0,-400,0,1,0
4,9,0,-500,0,1,0
4,10,0,-600,5,1,0
4,11,0,-600,0,1,0
4,12,0,-600,0,1,0
4,13,0,-700,5,1,0
4,14,0,-800,3,1,0
4,15,0,-900,3,1,0
4,16,0,-1000,6,1,0
4,17,0,-1100,1,1,0
4,31,0,-700,2,1,0
4,32,0,-800,7,1,0
4,33,0,-900,2,1,0
4,34,0,-1000,0,1,0
4,35,0,-1100,2,1,0
4,36,0,-1200,3,1,0
4,37,0,-1300,1,1,0
4,38,0,-1300,5,1,0
4,48,0,-1100,3,1,0
4,49,0,-1200,3,1,0
